episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
313,54724,132.1,226.28,208,7428.0,1,0,0,146.285,7428.4,0.7
314,54928,132.5,234.36,204,8236.0,1,0,0,160.959,7595.9,0.75
315,55052,132.8,-69.76,124,3824.0,0,0,1,145.165,7416.5,0.7
316,55256,133.2,259.54,204,8754.0,1,0,0,161.515,7651.5,0.75
317,55476,134.5,213.34,220,6134.0,1,0,0,173.45,7645.0,0.8
318,55668,134.9,-25.55,192,6245.0,0,0,1,172.178,7517.8,0.8
319,55860,135.3,214.16,192,8216.0,1,0,0,171.004,7500.4,0.8
320,56040,135.7,257.4,180,10540.0,1,0,0,187.405,7840.5,0.85
321,56248,136.1,233.28,208,8128.0,1,0,0,201.839,7983.9,0.9
322,56440,136.6,207.21,192,7521.0,1,0,0,201.161,7916.1,0.9
323,56616,136.9,-42.84,176,6516.0,0,0,1,187.188,7818.8,0.85
324,56768,137.3,5.7,152,7370.0,0,0,1,175.098,7709.8,0.8
325,56956,137.7,261.42,188,8942.0,1,0,0,175.053,7705.4,0.8
326,57164,138.1,229.92,208,7792.0,1,0,0,175.88,7688.1,0.8
327,57344,138.5,240.65,180,8865.0,1,0,0,176.844,7684.4,0.8
328,57528,139.7,265.94,184,9394.0,1,0,0,179.791,7779.1,0.8
329,57724,140.1,250.43,196,7843.0,1,0,0,179.816,7781.6,0.8
330,57904,140.5,252.5,180,8050.0,1,0,0,183.435,7743.5,0.8
331,58100,140.9,245.89,196,7389.0,1,0,0,184.128,7712.8,0.8
332,58348,141.5,209.58,248,7758.0,1,0,0,183.472,7747.2,0.8
333,58532,141.8,251.38,184,7938.0,1,0,0,184.727,7772.8,0.8
334,58744,142.3,239.27,212,8727.0,1,0,0,184.973,7797.3,0.8
335,58956,142.8,200.89,212,6889.0,1,0,0,198.505,7950.6,0.85
336,59152,143.2,242.3,196,7030.0,1,0,0,197.643,7864.4,0.85
337,59352,143.6,253.7,200,8170.0,1,0,0,199.661,7966.1,0.85
338,59552,144.8,256.63,200,8463.0,1,0,0,213.77,8077.1,0.9
339,59736,145.2,254.82,184,8282.0,1,0,0,215.803,8080.4,0.9
340,59932,145.6,224.27,196,7227.0,1,0,0,214.147,7914.7,0.9
341,60140,146.1,226.42,208,7442.0,1,0,0,213.804,7880.4,0.9
342,60376,146.6,250.67,236,9867.0,1,0,0,215.977,7997.7,0.9
343,60596,147.1,236.68,220,8468.0,1,0,0,229.953,8095.3,0.95
344,60788,147.5,-32.05,192,7595.0,0,0,1,228.066,8106.6,0.95
345,60920,147.8,-53.0,132,5500.0,0,0,1,212.344,7934.4,0.9
