episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
264,48111,967.8,593.27,198,10127.0,1,0,0,597.237,12023.7,1.0
265,48294,971.2,641.19,183,14919.0,1,0,0,599.331,12233.0,1.0
266,48450,973.8,579.16,156,8716.0,1,0,0,598.677,12167.6,1.0
267,48666,976.4,610.87,216,11887.0,1,0,0,595.09,11809.0,1.0
268,48903,979.7,623.95,237,13195.0,1,0,0,594.841,11784.1,1.0
269,49077,982.8,606.36,174,11436.0,1,0,0,594.937,11793.7,1.0
270,49230,988.7,586.68,153,9468.0,1,0,0,594.957,11795.6,1.0
271,49365,991.5,582.13,135,9013.0,1,0,0,593.625,11662.5,1.0
272,49539,994.7,486.0,174,9400.0,1,0,0,587.394,11539.4,1.0
273,49692,997.9,617.17,153,12517.0,1,0,0,588.67,11167.0,1.0
274,49848,1000.8,585.6,156,9360.0,1,0,0,592.139,11013.9,1.0
275,50010,1003.8,604.04,162,11204.0,1,0,0,592.092,11009.2,1.0
276,50187,1006.1,622.67,177,13067.0,1,0,0,594.327,11232.7,1.0
277,50340,1008.0,610.85,153,11885.0,1,0,0,593.938,11193.8,1.0
278,50535,1010.8,499.73,195,10773.0,1,0,0,588.861,11186.1,1.0
279,50703,1014.0,608.23,168,11623.0,1,0,0,588.495,11149.5,1.0
280,50895,1018.0,604.99,192,11299.0,1,0,0,588.884,11188.5,1.0
281,51081,1021.8,623.55,186,13155.0,1,0,0,596.036,11403.6,1.0
282,51264,1028.8,589.75,183,9775.0,1,0,0,594.484,11248.4,1.0
283,51396,1031.5,582.83,132,9083.0,1,0,0,592.951,11095.1,1.0
284,51552,1034.5,596.8,156,10480.0,1,0,0,593.127,11112.8,1.0
285,51807,1039.8,527.41,255,13541.0,1,0,0,587.438,11043.9,1.0
286,51963,1043.1,600.06,156,10806.0,1,0,0,588.483,11148.4,1.0
287,52197,1047.5,413.01,234,12101.0,1,0,0,578.591,11159.0,1.0
288,52353,1050.3,594.95,156,10295.0,1,0,0,577.141,11014.0,1.0
289,52479,1052.5,575.27,126,8327.0,1,0,0,575.586,10858.6,1.0
290,52641,1055.7,599.66,162,10766.0,1,0,0,576.235,10923.5,1.0
291,52794,1058.9,611.48,153,11948.0,1,0,0,577.702,11070.2,1.0
292,53004,1063.2,607.46,210,11546.0,1,0,0,583.775,11177.5,1.0
293,53178,1067.0,596.66,174,10466.0,1,0,0,582.75,11075.0,1.0
294,53337,1073.5,588.25,159,9625.0,1,0,0,582.882,11088.2,1.0
295,53484,1076.5,587.89,147,9589.0,1,0,0,582.075,11007.5,1.0
296,53634,1078.6,574.47,150,8247.0,1,0,0,579.665,10766.5,1.0
297,53787,1080.5,592.85,153,10085.0,1,0,0,578.765,10676.5,1.0
298,53952,1083.0,596.64,165,10464.0,1,0,0,583.611,10661.0,1.0
299,54105,1086.2,598.12,153,10612.0,1,0,0,583.105,10610.5,1.0
300,54315,1090.5,622.29,210,13029.0,1,0,0,583.97,10697.0,1.0
301,54474,1093.7,487.56,159,9556.0,1,0,0,577.17,10517.0,1.0
302,54663,1097.6,597.49,189,10549.0,1,0,0,577.557,10555.8,1.0
303,54810,1100.6,579.73,147,8773.0,1,0,0,577.402,10540.2,1.0
304,54963,1103.9,601.33,153,10933.0,1,0,0,577.629,10562.9,1.0
305,55107,1107.0,571.58,144,7958.0,1,0,0,579.837,10283.8,1.0
306,55260,1110.1,603.55,153,11155.0,1,0,0,580.012,10301.2,1.0
