episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
216,34563,616.3,280.45,120,6409.0,0,0,1,531.668,11433.4,0.45
217,34662,618.0,210.85,99,5017.0,0,0,1,531.675,11433.5,0.45
218,34764,619.7,192.3,102,4646.0,0,0,1,532.21,11444.2,0.45
219,35061,627.1,1001.9,297,20838.0,1,0,0,534.783,11495.6,0.45
220,35187,629.2,291.7,126,6634.0,0,0,1,519.5,11190.0,0.4
221,35430,633.3,673.65,243,14273.0,1,0,0,519.57,11191.4,0.4
222,35727,638.3,697.5,297,14750.0,0,0,0,540.095,11601.9,0.4
223,36024,643.3,943.7,297,19674.0,0,0,0,551.8,11836.0,0.35
224,36147,645.4,268.0,123,6160.0,0,0,1,522.688,11253.8,0.3
225,36270,647.5,241.0,123,5620.0,0,0,1,510.863,11017.2,0.3
226,36567,652.5,812.15,297,17043.0,1,0,0,539.597,11592.0,0.35
227,36672,654.2,203.4,105,4868.0,0,0,1,504.092,10881.9,0.3
228,36888,660.2,492.1,216,10642.0,0,0,1,494.957,10699.1,0.25
229,37185,665.2,983.85,297,20477.0,1,0,0,524.143,11282.9,0.3
230,37482,670.3,896.5,297,18730.0,1,0,0,527.322,11346.5,0.3
231,37590,672.1,255.0,108,5900.0,0,0,1,498.205,10764.1,0.25
232,37854,676.5,871.5,264,18230.0,1,0,0,526.735,11334.7,0.3
233,37968,678.4,247.75,114,5755.0,0,0,1,524.505,11290.1,0.3
234,38265,683.4,776.25,297,16325.0,0,0,0,535.962,11519.2,0.3
235,38562,688.4,1140.35,297,23607.0,1,0,0,573.995,12279.9,0.35
236,38709,690.8,368.95,147,8179.0,0,0,1,578.42,12368.4,0.35
237,38823,692.8,226.95,114,5339.0,0,0,1,579.225,12384.5,0.35
238,38922,696.8,144.6,99,3692.0,0,0,1,576.84,12336.8,0.35
239,39219,701.9,881.85,297,18437.0,1,0,0,570.838,12216.8,0.35
240,39345,704.0,328.2,126,7364.0,0,0,1,572.663,12253.2,0.35
241,39642,709.0,842.8,297,17656.0,1,0,0,581.12,12422.4,0.35
242,39825,712.1,547.85,183,11757.0,0,0,1,573.638,12272.8,0.35
243,39936,714.0,224.65,111,5293.0,0,0,1,537.685,11553.7,0.35
244,40062,716.2,278.5,126,6370.0,0,0,1,538.21,11564.2,0.35
245,40359,721.1,743.3,297,15666.0,1,0,0,563.325,12066.5,0.4
246,40656,726.1,916.25,297,19125.0,1,0,0,568.53,12170.6,0.4
247,40761,727.9,170.1,105,4202.0,0,0,1,566.865,12137.3,0.4
248,40884,730.0,275.9,123,6318.0,0,0,1,556.055,11921.1,0.4
249,41001,734.3,299.2,117,6784.0,0,0,1,521.822,11236.5,0.35
250,41130,736.5,316.7,129,7134.0,0,0,1,492.833,10656.6,0.3
251,41253,738.6,288.2,123,6564.0,0,0,1,494.493,10689.9,0.3
252,41550,743.7,911.65,297,19033.0,1,0,0,496.5,10730.0,0.3
253,41847,748.7,751.3,297,15826.0,1,0,0,521.678,11233.5,0.35
254,42144,753.7,923.45,297,19269.0,1,0,0,529.038,11380.8,0.4
255,42441,758.8,1018.15,297,21163.0,1,0,0,522.928,11258.5,0.4
256,42564,760.9,338.8,123,7576.0,0,0,1,521.42,11228.4,0.4
257,42708,763.3,358.7,144,7974.0,0,0,1,528.007,11360.1,0.4
258,42969,767.7,678.8,261,14376.0,1,0,0,554.717,11894.4,0.45
259,43083,772.0,216.9,114,5138.0,0,0,1,521.47,11229.4,0.4
260,43227,774.5,407.8,144,8956.0,0,0,1,525.45,11309.0,0.4
261,43314,776.0,146.3,87,3726.0,0,0,1,490.625,10612.5,0.35
262,43485,778.8,510.05,171,11001.0,0,0,1,488.735,10574.7,0.35
263,43677,782.1,554.2,192,11884.0,0,0,1,505.212,10904.2,0.35
264,43827,784.7,341.45,150,7629.0,0,0,1,508.36,10967.2,0.35
265,44124,789.6,1018.4,297,21168.0,1,0,0,522.115,11242.3,0.35
266,44421,794.5,875.45,297,18309.0,1,0,0,520.075,11201.5,0.35
267,44718,799.5,688.4,297,14568.0,0,0,0,545.99,11719.8,0.35
268,44997,804.2,732.9,279,15458.0,1,0,0,568.84,12176.8,0.4
269,45294,811.7,856.45,297,17929.0,1,0,0,596.703,12734.0,0.45
270,45399,813.2,206.15,105,4923.0,0,0,1,591.175,12623.5,0.45
271,45696,818.3,883.3,297,18466.0,1,0,0,620.93,13218.6,0.5
272,45993,822.9,900.8,297,18816.0,0,0,0,620.387,13207.8,0.45
273,46098,824.6,199.6,105,4792.0,0,0,1,592.803,12656.0,0.4
274,46395,829.4,906.0,297,18920.0,1,0,0,591.93,12638.6,0.4
275,46692,834.2,898.35,297,18767.0,1,0,0,585.94,12518.8,0.4
276,46797,835.9,198.0,105,4760.0,0,0,1,578.9,12378.0,0.4
277,46917,837.9,230.3,120,5406.0,0,0,1,572.48,12249.6,0.4
278,47214,844.7,903.9,297,18878.0,1,0,0,583.735,12474.7,0.4
279,47313,846.3,180.2,99,4404.0,0,0,1,581.9,12438.0,0.4
280,47610,851.2,1046.1,297,21722.0,0,0,0,613.815,13076.3,0.4
281,47907,856.0,1019.45,297,21189.0,1,0,0,657.473,13949.5,0.45
282,48204,860.5,665.65,297,14113.0,0,0,0,665.253,14105.0,0.45
283,48501,865.2,988.65,297,20573.0,1,0,0,686.975,14539.5,0.5
284,48618,867.0,229.65,117,5393.0,0,0,1,681.385,14427.7,0.5
285,48915,871.9,954.3,297,19886.0,1,0,0,678.18,14363.6,0.5
286,49212,878.9,939.95,297,19599.0,1,0,0,681.405,14428.1,0.5
287,49509,883.8,780.6,297,16412.0,1,0,0,686.015,14520.3,0.55
288,49806,888.6,773.8,297,16276.0,1,0,0,688.06,14561.2,0.55
289,49923,890.5,295.45,117,6709.0,0,0,1,660.01,14000.2,0.5
290,50220,895.4,978.65,297,20373.0,1,0,0,698.635,14772.7,0.55
291,50517,900.2,827.75,297,17355.0,1,0,0,695.857,14717.1,0.55
292,50814,904.9,574.0,297,12280.0,0,0,0,679.518,14390.4,0.55
293,51099,909.5,874.75,285,18295.0,1,0,0,713.275,15065.5,0.6
294,51396,916.7,882.2,297,18444.0,1,0,0,712.085,15041.7,0.6
295,51693,921.7,912.25,297,19045.0,1,0,0,712.78,15055.6,0.6
296,51990,926.5,986.25,297,20525.0,1,0,0,752.192,15843.9,0.65
297,52287,931.4,921.55,297,19231.0,1,0,0,786.755,16535.1,0.7
298,52584,936.2,874.9,297,18298.0,1,0,0,785.305,16506.1,0.7
299,52692,937.9,228.8,108,5376.0,0,0,1,787.735,16554.7,0.7
300,52806,939.8,186.4,114,4528.0,0,0,1,744.75,15695.0,0.7
301,52899,941.3,204.85,93,4897.0,0,0,1,704.02,14880.4,0.65
302,53196,946.1,860.9,297,18018.0,1,0,0,713.783,15075.6,0.7
303,53493,953.3,920.7,297,19214.0,1,0,0,710.385,15007.7,0.7
304,53790,958.2,855.95,297,17919.0,1,0,0,741.7,15634.0,0.75
305,54087,963.1,1060.05,297,22001.0,1,0,0,746.988,15739.8,0.75
306,54384,967.9,881.6,297,18432.0,1,0,0,744.07,15681.4,0.75
307,54663,972.5,765.95,279,16119.0,1,0,0,743.338,15666.8,0.75
308,54960,977.4,1029.0,297,21380.0,1,0,0,756.098,15922.0,0.75
309,55257,982.2,678.4,297,14368.0,0,0,0,775.245,16304.9,0.75
310,55380,986.6,311.9,123,7038.0,0,0,1,741.908,15638.1,0.7
311,55677,991.5,942.9,297,19658.0,1,0,0,747.665,15753.3,0.7
312,55764,992.9,177.0,87,4340.0,0,0,1,727.815,15356.3,0.7
313,56061,997.9,848.9,297,17778.0,1,0,0,726.522,15330.5,0.7
314,56160,999.5,248.85,99,5777.0,0,0,1,694.855,14697.1,0.65
315,56457,1004.3,985.85,297,20517.0,1,0,0,698.535,14770.7,0.65
316,56754,1009.2,992.2,297,20644.0,1,0,0,698.833,14776.6,0.65
317,57051,1014.2,802.95,297,16859.0,1,0,0,692.903,14658.0,0.65
318,57348,1021.4,834.65,297,17493.0,0,0,0,690.89,14617.8,0.6
319,57645,1026.4,825.15,297,17303.0,1,0,0,720.707,15214.1,0.65
320,57942,1031.3,955.4,297,19908.0,1,0,0,759.158,15983.1,0.7
321,58239,1036.2,784.15,297,16483.0,1,0,0,788.122,16562.5,0.75
322,58536,1041.2,990.2,297,20604.0,1,0,0,794.587,16691.8,0.75
323,58662,1043.3,306.6,126,6932.0,0,0,1,763.882,16077.6,0.7
324,58959,1048.2,803.15,297,16863.0,1,0,0,761.243,16024.9,0.7
325,59256,1053.1,765.35,297,16107.0,1,0,0,746.507,15730.1,0.7
326,59553,1060.5,684.95,297,14499.0,1,0,0,736.675,15533.5,0.7
327,59850,1065.4,985.05,297,20501.0,1,0,0,747.63,15752.6,0.7
328,60123,1070.0,654.8,273,13896.0,1,0,0,728.92,15378.4,0.7
329,60420,1074.9,912.25,297,19045.0,0,0,0,740.612,15612.2,0.7
330,60717,1079.9,881.15,297,18423.0,1,0,0,769.075,16181.5,0.75
331,61014,1084.8,792.5,297,16650.0,1,0,0,761.555,16031.1,0.75
332,61311,1089.7,648.65,297,13773.0,0,0,0,785.137,16502.8,0.75
333,61455,1094.5,345.0,144,7700.0,0,0,1,759.942,15998.9,0.7
334,61752,1099.4,958.0,297,19960.0,1,0,0,795.4,16708.0,0.75
335,62049,1104.4,844.2,297,17684.0,1,0,0,788.317,16566.3,0.75
336,62148,1106.1,232.85,99,5457.0,0,0,1,750.35,15807.0,0.7
337,62445,1111.1,706.05,297,14921.0,0,0,0,745.505,15710.1,0.65
338,62550,1112.8,228.6,105,5372.0,0,0,1,715.202,15104.0,0.65
339,62847,1117.7,984.05,297,20481.0,1,0,0,723.147,15263.0,0.65
340,63144,1122.6,1028.3,297,21366.0,1,0,0,726.792,15335.9,0.65
341,63441,1127.6,975.1,297,20302.0,1,0,0,736.34,15526.8,0.65
342,63558,1131.8,336.65,117,7533.0,0,0,1,703.663,14873.2,0.6
343,63855,1136.8,846.75,297,17735.0,1,0,0,730.67,15413.4,0.65
344,64152,1141.8,919.95,297,19199.0,1,0,0,736.51,15530.2,0.65
345,64320,1144.6,525.3,168,11306.0,0,0,1,724.507,15290.1,0.6
