episode,timestep,elapsed_sec,ep_reward,ep_length,final_score,won,peace_win,defeated,rolling_reward_20,rolling_score_20,rolling_winrate_20
202,30504,835.0,196.58,240,8458.0,1,0,0,145.359,7735.9,0.7
203,30669,838.3,239.5,165,8750.0,1,0,0,147.204,7720.4,0.7
204,30837,847.6,241.63,168,8963.0,1,0,0,160.167,7816.8,0.75
205,30990,851.7,227.76,153,9576.0,1,0,0,158.482,7848.2,0.75
206,31140,855.0,261.41,150,8941.0,1,0,0,159.941,7894.1,0.75
207,31377,859.6,197.95,237,8595.0,1,0,0,172.924,8092.4,0.8
208,31587,866.6,220.84,210,8884.0,1,0,0,173.155,8115.4,0.8
209,31773,871.8,259.76,186,8776.0,1,0,0,173.088,8108.8,0.8
210,31983,876.7,223.09,210,9109.0,1,0,0,174.535,8153.5,0.8
211,32145,879.8,29.51,162,7751.0,0,0,1,164.617,8061.6,0.75
212,32277,883.9,-11.06,132,7694.0,0,0,1,166.564,8156.4,0.75
213,32454,888.6,212.9,177,8090.0,1,0,0,163.755,8075.5,0.75
214,32688,894.5,193.61,234,8161.0,1,0,0,176.233,8223.3,0.8
215,32784,901.4,-64.77,96,4323.0,0,0,1,175.727,8172.6,0.8
216,32973,907.0,259.84,189,8784.0,1,0,0,176.949,8194.9,0.8
217,33141,911.0,231.15,168,9915.0,1,0,0,177.757,8275.6,0.8
218,33306,916.2,-8.45,165,7955.0,0,0,1,180.343,8434.3,0.8
219,33510,921.8,244.19,204,9219.0,1,0,0,182.5,8450.0,0.8
220,33678,925.6,258.73,168,8673.0,1,0,0,182.744,8474.4,0.8
221,33840,930.7,236.39,162,8439.0,1,0,0,182.528,8452.8,0.8
222,34077,937.2,176.77,237,8477.0,1,0,0,181.537,8453.8,0.8
223,34182,939.5,-46.94,105,6106.0,0,0,1,167.215,8321.5,0.75
224,34347,943.7,222.17,165,9017.0,1,0,0,166.243,8324.2,0.75
225,34527,949.8,264.45,180,9245.0,1,0,0,168.077,8307.7,0.75
226,34704,954.5,247.76,177,9576.0,1,0,0,167.394,8339.5,0.75
227,34878,963.6,48.38,174,9638.0,0,0,1,159.916,8391.6,0.7
228,35097,970.0,216.8,219,8480.0,1,0,0,159.714,8371.4,0.7
229,35286,974.0,216.04,189,8404.0,1,0,0,157.528,8352.8,0.7
230,35472,980.3,257.43,186,8543.0,1,0,0,159.245,8324.5,0.7
231,35643,985.3,258.92,171,8692.0,1,0,0,170.715,8371.5,0.75
232,35826,990.5,249.91,183,7791.0,1,0,0,183.764,8376.4,0.8
233,36003,994.4,244.51,177,9251.0,1,0,0,185.344,8434.5,0.8
234,36189,1000.5,250.46,186,9846.0,1,0,0,188.187,8518.7,0.8
235,36375,1005.9,246.69,186,9469.0,1,0,0,203.76,8776.0,0.85
236,36462,1008.5,-63.58,87,4442.0,0,0,1,187.589,8558.9,0.8
237,36618,1012.0,263.87,156,9187.0,1,0,0,189.225,8522.5,0.8
238,36777,1017.2,219.67,159,8767.0,1,0,0,200.631,8563.1,0.85
239,36954,1026.6,248.39,177,9639.0,1,0,0,200.841,8584.1,0.85
240,37119,1030.7,272.2,165,10020.0,1,0,0,201.514,8651.5,0.85
241,37293,1034.2,241.81,174,8981.0,1,0,0,201.786,8678.5,0.85
242,37491,1040.9,267.26,198,9526.0,1,0,0,206.31,8731.0,0.85
243,37692,1046.8,239.99,201,8799.0,1,0,0,220.656,8865.6,0.9
244,37863,1050.8,245.28,171,9328.0,1,0,0,221.812,8881.2,0.9
245,38049,1055.9,264.75,186,9275.0,1,0,0,221.827,8882.7,0.9
246,38211,1061.1,236.68,162,8468.0,1,0,0,221.273,8827.3,0.9
247,38412,1067.0,-27.56,201,8044.0,0,0,1,217.476,8747.6,0.9
248,38508,1069.3,-67.46,96,4054.0,0,0,1,203.263,8526.3,0.85
249,38673,1072.9,233.98,165,8198.0,1,0,0,204.16,8516.0,0.85
250,38853,1078.0,261.16,180,8916.0,1,0,0,204.346,8534.6,0.85
251,38991,1083.6,-24.83,138,6317.0,0,0,1,190.159,8415.9,0.8
